Index_ID,Team,Season,Conference,Division,GP,W,L,QTL,Pts,GF,GA,Diff
712,Boston Bruins,19881989,Prince of Wales,Adams,80,37,29,0,88,289,256,33
713,Buffalo Sabres,19881989,Prince of Wales,Adams,80,38,35,0,83,291,299,-8
714,Hartford Whalers,19881989,Prince of Wales,Adams,80,37,38,0,79,299,290,9
715,Quebec Nordiques,19881989,Prince of Wales,Adams,80,27,46,0,61,269,342,-73
716,Washington Capitals,19881989,Prince of Wales,Patrick,80,41,29,0,92,305,259,46
717,Pittsburgh Penguins,19881989,Prince of Wales,Patrick,80,40,33,0,87,347,349,-2
718,New York Rangers,19881989,Prince of Wales,Patrick,80,37,35,0,82,310,307,3
719,Philadelphia Flyers,19881989,Prince of Wales,Patrick,80,36,36,0,80,307,285,22
720,New Jersey Devils,19881989,Prince of Wales,Patrick,80,27,41,0,66,281,325,-44
721,New York Islanders,19881989,Prince of Wales,Patrick,80,28,47,0,61,265,325,-60
722,Chicago Blackhawks,19891990,Clarence Campbell,Norris,80,41,33,0,88,316,294,22
723,St. Louis Blues,19891990,Clarence Campbell,Norris,80,37,34,0,83,295,279,16
724,Toronto Maple Leafs,19891990,Clarence Campbell,Norris,80,38,38,0,80,337,358,-21
725,Minnesota North Stars,19891990,Clarence Campbell,Norris,80,36,40,0,76,284,291,-7
726,Detroit Red Wings,19891990,Clarence Campbell,Norris,80,28,38,0,70,288,323,-35
727,Calgary Flames,19891990,Clarence Campbell,Smythe,80,42,23,0,99,348,265,83
728,Edmonton Oilers,19891990,Clarence Campbell,Smythe,80,38,28,0,90,315,283,32
729,Winnipeg Jets (1979),19891990,Clarence Campbell,Smythe,80,37,32,0,85,298,290,8
730,Los Angeles Kings,19891990,Clarence Campbell,Smythe,80,34,39,0,75,338,337,1
731,Vancouver Canucks,19891990,Clarence Campbell,Smythe,80,25,41,0,64,245,306,-61
732,Boston Bruins,19891990,Prince of Wales,Adams,80,46,25,0,101,289,232,57
733,Buffalo Sabres,19891990,Prince of Wales,Adams,80,45,27,0,98,286,248,38
734,Montréal Canadiens,19891990,Prince of Wales,Adams,80,41,28,0,93,288,234,54
735,Hartford Whalers,19891990,Prince of Wales,Adams,80,38,33,0,85,275,268,7
736,Quebec Nordiques,19891990,Prince of Wales,Adams,80,12,61,0,31,240,407,-167
737,New York Rangers,19891990,Prince of Wales,Patrick,80,36,31,0,85,279,267,12
738,New Jersey Devils,19891990,Prince of Wales,Patrick,80,37,34,0,83,295,288,7
739,Washington Capitals,19891990,Prince of Wales,Patrick,80,36,38,0,78,284,275,9
740,New York Islanders,19891990,Prince of Wales,Patrick,80,31,38,0,73,281,288,-7
741,Pittsburgh Penguins,19891990,Prince of Wales,Patrick,80,32,40,0,72,318,359,-41
742,Philadelphia Flyers,19891990,Prince of Wales,Patrick,80,30,39,0,71,290,297,-7
743,Chicago Blackhawks,19901991,Clarence Campbell,Norris,80,49,23,0,106,284,211,73
744,St. Louis Blues,19901991,Clarence Campbell,Norris,80,47,22,0,105,310,250,60
745,Detroit Red Wings,19901991,Clarence Campbell,Norris,80,34,38,0,76,273,298,-25
746,Minnesota North Stars,19901991,Clarence Campbell,Norris,80,27,39,0,68,256,266,-10
747,Toronto Maple Leafs,19901991,Clarence Campbell,Norris,80,23,46,0,57,241,318,-77
748,Los Angeles Kings,19901991,Clarence Campbell,Smythe,80,46,24,0,102,340,254,86
749,Calgary Flames,19901991,Clarence Campbell,Smythe,80,46,26,0,100,344,263,81
750,Edmonton Oilers,19901991,Clarence Campbell,Smythe,80,37,37,0,80,272,272,0
751,Vancouver Canucks,19901991,Clarence Campbell,Smythe,80,28,43,0,65,243,315,-72
752,Winnipeg Jets (1979),19901991,Clarence Campbell,Smythe,80,26,43,0,63,260,288,-28
753,Boston Bruins,19901991,Prince of Wales,Adams,80,44,24,0,100,299,264,35
754,Montréal Canadiens,19901991,Prince of Wales,Adams,80,39,30,0,89,273,249,24
755,Buffalo Sabres,19901991,Prince of Wales,Adams,80,31,30,0,81,292,278,14
756,Hartford Whalers,19901991,Prince of Wales,Adams,80,31,38,0,73,238,276,-38
757,Quebec Nordiques,19901991,Prince of Wales,Adams,80,16,50,0,46,236,354,-118
758,Pittsburgh Penguins,19901991,Prince of Wales,Patrick,80,41,33,0,88,342,305,37
759,New York Rangers,19901991,Prince of Wales,Patrick,80,36,31,0,85,297,265,32
760,Washington Capitals,19901991,Prince of Wales,Patrick,80,37,36,0,81,258,258,0
761,New Jersey Devils,19901991,Prince of Wales,Patrick,80,32,33,0,79,272,264,8
762,Philadelphia Flyers,19901991,Prince of Wales,Patrick,80,33,37,0,76,252,267,-15
763,New York Islanders,19901991,Prince of Wales,Patrick,80,25,45,0,60,223,290,-67
764,Detroit Red Wings,19911992,Clarence Campbell,Norris,80,43,25,0,98,320,256,64
765,Chicago Blackhawks,19911992,Clarence Campbell,Norris,80,36,29,0,87,257,236,21
766,St. Louis Blues,19911992,Clarence Campbell,Norris,80,36,33,0,83,279,266,13
767,Minnesota North Stars,19911992,Clarence Campbell,Norris,80,32,42,0,70,246,278,-32
768,Toronto Maple Leafs,19911992,Clarence Campbell,Norris,80,30,43,0,67,234,294,-60
769,Vancouver Canucks,19911992,Clarence Campbell,Smythe,80,42,26,0,96,285,250,35
770,Los Angeles Kings,19911992,Clarence Campbell,Smythe,80,35,31,0,84,287,296,-9
771,Edmonton Oilers,19911992,Clarence Campbell,Smythe,80,36,34,0,82,295,297,-2
772,Winnipeg Jets (1979),19911992,Clarence Campbell,Smythe,80,33,32,0,81,251,244,7
773,Calgary Flames,19911992,Clarence Campbell,Smythe,80,31,37,0,74,296,305,-9
774,San Jose Sharks,19911992,Clarence Campbell,Smythe,80,17,58,0,39,219,359,-140
775,Montréal Canadiens,19911992,Prince of Wales,Adams,80,41,28,0,93,267,207,60
776,Boston Bruins,19911992,Prince of Wales,Adams,80,36,32,0,84,270,275,-5
777,Buffalo Sabres,19911992,Prince of Wales,Adams,80,31,37,0,74,289,299,-10
778,Hartford Whalers,19911992,Prince of Wales,Adams,80,26,41,0,65,247,283,-36
779,Quebec Nordiques,19911992,Prince of Wales,Adams,80,20,48,0,52,255,318,-63
780,New York Rangers,19911992,Prince of Wales,Patrick,80,50,25,0,105,321,246,75
781,Washington Capitals,19911992,Prince of Wales,Patrick,80,45,27,0,98,330,275,55
782,Pittsburgh Penguins,19911992,Prince of Wales,Patrick,80,39,32,0,87,343,308,35
783,New Jersey Devils,19911992,Prince of Wales,Patrick,80,38,31,0,87,289,259,30
784,New York Islanders,19911992,Prince of Wales,Patrick,80,34,35,0,79,291,299,-8
785,Philadelphia Flyers,19911992,Prince of Wales,Patrick,80,32,37,0,75,252,273,-21
786,Chicago Blackhawks,19921993,Clarence Campbell,Norris,84,47,25,0,106,279,230,49
787,Detroit Red Wings,19921993,Clarence Campbell,Norris,84,47,28,0,103,369,280,89
788,Toronto Maple Leafs,19921993,Clarence Campbell,Norris,84,44,29,0,99,288,241,47
789,St. Louis Blues,19921993,Clarence Campbell,Norris,84,37,36,0,85,282,278,4
790,Minnesota North Stars,19921993,Clarence Campbell,Norris,84,36,38,0,82,272,293,-21
791,Tampa Bay Lightning,19921993,Clarence Campbell,Norris,84,23,54,0,53,245,332,-87
792,Vancouver Canucks,19921993,Clarence Campbell,Smythe,84,46,29,0,101,346,278,68
793,Calgary Flames,19921993,Clarence Campbell,Smythe,84,43,30,0,97,322,282,40
794,Los Angeles Kings,19921993,Clarence Campbell,Smythe,84,39,35,0,88,338,340,-2
795,Winnipeg Jets (1979),19921993,Clarence Campbell,Smythe,84,40,37,0,87,322,320,2
796,Edmonton Oilers,19921993,Clarence Campbell,Smythe,84,26,50,0,60,242,337,-95
797,San Jose Sharks,19921993,Clarence Campbell,Smythe,84,11,71,0,24,218,414,-196
798,Boston Bruins,19921993,Prince of Wales,Adams,84,51,26,0,109,332,268,64
799,Quebec Nordiques,19921993,Prince of Wales,Adams,84,47,27,0,104,351,300,51
800,Montréal Canadiens,19921993,Prince of Wales,Adams,84,48,30,0,102,326,280,46
801,Buffalo Sabres,19921993,Prince of Wales,Adams,84,38,36,0,86,335,297,38
802,Hartford Whalers,19921993,Prince of Wales,Adams,84,26,52,0,58,284,369,-85
803,Ottawa Senators,19921993,Prince of Wales,Adams,84,10,70,0,24,202,395,-193
804,Pittsburgh Penguins,19921993,Prince of Wales,Patrick,84,56,21,0,119,367,268,99
805,Washington Capitals,19921993,Prince of Wales,Patrick,84,43,34,0,93,325,286,39
806,New York Islanders,19921993,Prince of Wales,Patrick,84,40,37,0,87,335,297,38
807,New Jersey Devils,19921993,Prince of Wales,Patrick,84,40,37,0,87,308,299,9
808,Philadelphia Flyers,19921993,Prince of Wales,Patrick,84,36,37,0,83,319,319,0
809,New York Rangers,19921993,Prince of Wales,Patrick,84,34,39,0,79,304,308,-4
810,New York Rangers,19931994,Eastern,Atlantic,84,52,24,0,112,299,231,68
811,New Jersey Devils,19931994,Eastern,Atlantic,84,47,25,0,106,306,220,86
812,Washington Capitals,19931994,Eastern,Atlantic,84,39,35,0,88,277,263,14
813,New York Islanders,19931994,Eastern,Atlantic,84,36,36,0,84,282,264,18
814,Florida Panthers,19931994,Eastern,Atlantic,84,33,34,0,83,233,233,0
815,Philadelphia Flyers,19931994,Eastern,Atlantic,84,35,39,0,80,294,314,-20
816,Tampa Bay Lightning,19931994,Eastern,Atlantic,84,30,43,0,71,224,251,-27
817,Pittsburgh Penguins,19931994,Eastern,Northeast,84,44,27,0,101,299,285,14
818,Boston Bruins,19931994,Eastern,Northeast,84,42,29,0,97,289,252,37
819,Montréal Canadiens,19931994,Eastern,Northeast,84,41,29,0,96,283,248,35
820,Buffalo Sabres,19931994,Eastern,Northeast,84,43,32,0,95,282,218,64
821,Quebec Nordiques,19931994,Eastern,Northeast,84,34,42,0,76,277,292,-15
822,Hartford Whalers,19931994,Eastern,Northeast,84,27,48,0,63,227,288,-61
823,Ottawa Senators,19931994,Eastern,Northeast,84,14,61,0,37,201,397,-196
824,Detroit Red Wings,19931994,Western,Central,84,46,30,0,100,356,275,81
825,Toronto Maple Leafs,19931994,Western,Central,84,43,29,0,98,280,243,37
826,Dallas Stars,19931994,Western,Central,84,42,29,0,97,286,265,21
827,St. Louis Blues,19931994,Western,Central,84,40,33,0,91,270,283,-13
828,Chicago Blackhawks,19931994,Western,Central,84,39,36,0,87,254,240,14
829,Winnipeg Jets (1979),19931994,Western,Central,84,24,51,0,57,245,344,-99
830,Calgary Flames,19931994,Western,Pacific,84,42,29,0,97,302,256,46
831,Vancouver Canucks,19931994,Western,Pacific,84,41,40,0,85,279,276,3
832,San Jose Sharks,19931994,Western,Pacific,84,33,35,0,82,252,265,-13
833,Anaheim Ducks,19931994,Western,Pacific,84,33,46,0,71,229,251,-22
834,Los Angeles Kings,19931994,Western,Pacific,84,27,45,0,66,294,322,-28
835,Edmonton Oilers,19931994,Western,Pacific,84,25,45,0,64,261,305,-44
836,Philadelphia Flyers,19941995,Eastern,Atlantic,48,28,16,0,60,150,132,18
837,New Jersey Devils,19941995,Eastern,Atlantic,48,22,18,0,52,136,121,15
838,Washington Capitals,19941995,Eastern,Atlantic,48,22,18,0,52,136,120,16
839,New York Rangers,19941995,Eastern,Atlantic,48,22,23,0,47,139,134,5
840,Florida Panthers,19941995,Eastern,Atlantic,48,20,22,0,46,115,127,-12
841,Tampa Bay Lightning,19941995,Eastern,Atlantic,48,17,28,0,37,120,144,-24
842,New York Islanders,19941995,Eastern,Atlantic,48,15,28,0,35,126,158,-32
843,Quebec Nordiques,19941995,Eastern,Northeast,48,30,13,0,65,185,134,51
844,Pittsburgh Penguins,19941995,Eastern,Northeast,48,29,16,0,61,181,158,23
845,Boston Bruins,19941995,Eastern,Northeast,48,27,18,0,57,150,127,23
846,Buffalo Sabres,19941995,Eastern,Northeast,48,22,19,0,51,130,119,11
847,Hartford Whalers,19941995,Eastern,Northeast,48,19,24,0,43,127,141,-14
848,Montréal Canadiens,19941995,Eastern,Northeast,48,18,23,0,43,125,148,-23
849,Ottawa Senators,19941995,Eastern,Northeast,48,9,34,0,23,117,174,-57
850,Detroit Red Wings,19941995,Western,Central,48,33,11,0,70,180,117,63
851,St. Louis Blues,19941995,Western,Central,48,28,15,0,61,178,135,43
852,Chicago Blackhawks,19941995,Western,Central,48,24,19,0,53,156,115,41
853,Toronto Maple Leafs,19941995,Western,Central,48,21,19,0,50,135,146,-11
854,Dallas Stars,19941995,Western,Central,48,17,23,0,42,136,135,1
855,Winnipeg Jets (1979),19941995,Western,Central,48,16,25,0,39,157,177,-20
856,Calgary Flames,19941995,Western,Pacific,48,24,17,0,55,163,135,28
857,Vancouver Canucks,19941995,Western,Pacific,48,18,18,0,48,153,148,5
858,San Jose Sharks,19941995,Western,Pacific,48,19,25,0,42,129,161,-32
859,Los Angeles Kings,19941995,Western,Pacific,48,16,23,0,41,142,174,-32
860,Edmonton Oilers,19941995,Western,Pacific,48,17,27,0,38,136,183,-47
861,Anaheim Ducks,19941995,Western,Pacific,48,16,27,0,37,125,164,-39
862,Philadelphia Flyers,19951996,Eastern,Atlantic,82,45,24,0,103,282,208,74
863,New York Rangers,19951996,Eastern,Atlantic,82,41,27,0,96,272,237,35
864,Florida Panthers,19951996,Eastern,Atlantic,82,41,31,0,92,254,234,20
865,Washington Capitals,19951996,Eastern,Atlantic,82,39,32,0,89,234,204,30
866,Tampa Bay Lightning,19951996,Eastern,Atlantic,82,38,32,0,88,238,248,-10
867,New Jersey Devils,19951996,Eastern,Atlantic,82,37,33,0,86,215,202,13
868,New York Islanders,19951996,Eastern,Atlantic,82,22,50,0,54,229,315,-86
869,Pittsburgh Penguins,19951996,Eastern,Northeast,82,49,29,0,102,362,284,78
870,Boston Bruins,19951996,Eastern,Northeast,82,40,31,0,91,282,269,13
871,Montréal Canadiens,19951996,Eastern,Northeast,82,40,32,0,90,265,248,17
872,Hartford Whalers,19951996,Eastern,Northeast,82,34,39,0,77,237,259,-22
873,Buffalo Sabres,19951996,Eastern,Northeast,82,33,42,0,73,247,262,-15
874,Ottawa Senators,19951996,Eastern,Northeast,82,18,59,0,41,191,291,-100
875,Detroit Red Wings,19951996,Western,Central,82,62,13,0,131,325,181,144
876,Chicago Blackhawks,19951996,Western,Central,82,40,28,0,94,273,220,53
877,Toronto Maple Leafs,19951996,Western,Central,82,34,36,0,80,247,252,-5
878,St. Louis Blues,19951996,Western,Central,82,32,34,0,80,219,248,-29
879,Winnipeg Jets (1979),19951996,Western,Central,82,36,40,0,78,275,291,-16
880,Dallas Stars,19951996,Western,Central,82,26,42,0,66,227,280,-53
881,Colorado Avalanche,19951996,Western,Pacific,82,47,25,0,104,326,240,86
882,Calgary Flames,19951996,Western,Pacific,82,34,37,0,79,241,240,1
883,Vancouver Canucks,19951996,Western,Pacific,82,32,35,0,79,278,278,0
884,Anaheim Ducks,19951996,Western,Pacific,82,35,39,0,78,234,247,-13
885,Edmonton Oilers,19951996,Western,Pacific,82,30,44,0,68,240,304,-64
886,Los Angeles Kings,19951996,Western,Pacific,82,24,40,0,66,256,302,-46
887,San Jose Sharks,19951996,Western,Pacific,82,20,55,0,47,252,357,-105
888,New Jersey Devils,19961997,Eastern,Atlantic,82,45,23,0,104,231,182,49
889,Philadelphia Flyers,19961997,Eastern,Atlantic,82,45,24,0,103,274,217,57
890,Florida Panthers,19961997,Eastern,Atlantic,82,35,28,0,89,221,201,20
891,New York Rangers,19961997,Eastern,Atlantic,82,38,34,0,86,258,231,27
892,Washington Capitals,19961997,Eastern,Atlantic,82,33,40,0,75,214,231,-17
893,Tampa Bay Lightning,19961997,Eastern,Atlantic,82,32,40,0,74,217,247,-30
894,New York Islanders,19961997,Eastern,Atlantic,82,29,41,0,70,240,250,-10
895,Buffalo Sabres,19961997,Eastern,Northeast,82,40,30,0,92,237,208,29
896,Pittsburgh Penguins,19961997,Eastern,Northeast,82,38,36,0,84,285,280,5
897,Ottawa Senators,19961997,Eastern,Northeast,82,31,36,0,77,226,234,-8
898,Montréal Canadiens,19961997,Eastern,Northeast,82,31,36,0,77,249,276,-27
899,Hartford Whalers,19961997,Eastern,Northeast,82,32,39,0,75,226,256,-30
900,Boston Bruins,19961997,Eastern,Northeast,82,26,47,0,61,234,300,-66
901,Dallas Stars,19961997,Western,Central,82,48,26,0,104,252,198,54
902,Detroit Red Wings,19961997,Western,Central,82,38,26,0,94,253,197,56
903,Phoenix Coyotes,19961997,Western,Central,82,38,37,0,83,240,243,-3
904,St. Louis Blues,19961997,Western,Central,82,36,35,0,83,236,239,-3
905,Chicago Blackhawks,19961997,Western,Central,82,34,35,0,81,223,210,13
906,Toronto Maple Leafs,19961997,Western,Central,82,30,44,0,68,230,273,-43
907,Colorado Avalanche,19961997,Western,Pacific,82,49,24,0,107,277,205,72
908,Anaheim Ducks,19961997,Western,Pacific,82,36,33,0,85,245,233,12
909,Edmonton Oilers,19961997,Western,Pacific,82,36,37,0,81,252,247,5
910,Vancouver Canucks,19961997,Western,Pacific,82,35,40,0,77,257,273,-16
911,Calgary Flames,19961997,Western,Pacific,82,32,41,0,73,214,239,-25
912,Los Angeles Kings,19961997,Western,Pacific,82,28,43,0,67,214,268,-54
913,San Jose Sharks,19961997,Western,Pacific,82,27,47,0,62,211,278,-67
914,New Jersey Devils,19971998,Eastern,Atlantic,82,48,23,0,107,225,166,59
915,Philadelphia Flyers,19971998,Eastern,Atlantic,82,42,29,0,95,242,193,49
916,Washington Capitals,19971998,Eastern,Atlantic,82,40,30,0,92,219,202,17
917,New York Islanders,19971998,Eastern,Atlantic,82,30,41,0,71,212,225,-13
918,New York Rangers,19971998,Eastern,Atlantic,82,25,39,0,68,197,231,-34
919,Florida Panthers,19971998,Eastern,Atlantic,82,24,43,0,63,203,256,-53
920,Tampa Bay Lightning,19971998,Eastern,Atlantic,82,17,55,0,44,151,269,-118
921,Pittsburgh Penguins,19971998,Eastern,Northeast,82,40,24,0,98,228,188,40
922,Boston Bruins,19971998,Eastern,Northeast,82,39,30,0,91,221,194,27
923,Buffalo Sabres,19971998,Eastern,Northeast,82,36,29,0,89,211,187,24
924,Montréal Canadiens,19971998,Eastern,Northeast,82,37,32,0,87,235,208,27
925,Ottawa Senators,19971998,Eastern,Northeast,82,34,33,0,83,193,200,-7
926,Carolina Hurricanes,19971998,Eastern,Northeast,82,33,41,0,74,200,219,-19
927,Dallas Stars,19971998,Western,Central,82,49,22,0,109,242,167,75
928,Detroit Red Wings,19971998,Western,Central,82,44,23,0,103,250,196,54
929,St. Louis Blues,19971998,Western,Central,82,45,29,0,98,256,204,52
930,Phoenix Coyotes,19971998,Western,Central,82,35,35,0,82,224,227,-3
931,Chicago Blackhawks,19971998,Western,Central,82,30,39,0,73,192,199,-7
932,Toronto Maple Leafs,19971998,Western,Central,82,30,43,0,69,194,237,-43
933,Colorado Avalanche,19971998,Western,Pacific,82,39,26,0,95,231,205,26
934,Los Angeles Kings,19971998,Western,Pacific,82,38,33,0,87,227,225,2
935,Edmonton Oilers,19971998,Western,Pacific,82,35,37,0,80,215,224,-9
936,San Jose Sharks,19971998,Western,Pacific,82,34,38,0,78,210,216,-6
937,Calgary Flames,19971998,Western,Pacific,82,26,41,0,67,217,252,-35
938,Anaheim Ducks,19971998,Western,Pacific,82,26,43,0,65,205,261,-56
939,Vancouver Canucks,19971998,Western,Pacific,82,25,43,0,64,224,273,-49
940,New Jersey Devils,19981999,Eastern,Atlantic,82,47,24,0,105,248,196,52
941,Philadelphia Flyers,19981999,Eastern,Atlantic,82,37,26,0,93,231,196,35
942,Pittsburgh Penguins,19981999,Eastern,Atlantic,82,38,30,0,90,242,225,17
943,New York Rangers,19981999,Eastern,Atlantic,82,33,38,0,77,217,227,-10
944,New York Islanders,19981999,Eastern,Atlantic,82,24,48,0,58,194,244,-50
945,Ottawa Senators,19981999,Eastern,Northeast,82,44,23,0,103,239,179,60
946,Toronto Maple Leafs,19981999,Eastern,Northeast,82,45,30,0,97,268,231,37
947,Boston Bruins,19981999,Eastern,Northeast,82,39,30,0,91,214,181,33
948,Buffalo Sabres,19981999,Eastern,Northeast,82,37,28,0,91,207,175,32
949,Montréal Canadiens,19981999,Eastern,Northeast,82,32,39,0,75,184,209,-25
950,Carolina Hurricanes,19981999,Eastern,Southeast,82,34,30,0,86,210,202,8
951,Florida Panthers,19981999,Eastern,Southeast,82,30,34,0,78,210,228,-18
952,Washington Capitals,19981999,Eastern,Southeast,82,31,45,0,68,200,218,-18
953,Tampa Bay Lightning,19981999,Eastern,Southeast,82,19,54,0,47,179,292,-113
954,Detroit Red Wings,19981999,Western,Central,82,43,32,0,93,245,202,43
955,St. Louis Blues,19981999,Western,Central,82,37,32,0,87,237,209,28
956,Chicago Blackhawks,19981999,Western,Central,82,29,41,0,70,202,248,-46
957,Nashville Predators,19981999,Western,Central,82,28,47,0,63,190,261,-71
958,Colorado Avalanche,19981999,Western,Northwest,82,44,28,0,98,239,205,34
959,Edmonton Oilers,19981999,Western,Northwest,82,33,37,0,78,230,226,4
960,Calgary Flames,19981999,Western,Northwest,82,30,40,0,72,211,234,-23
961,Vancouver Canucks,19981999,Western,Northwest,82,23,47,0,58,192,258,-66
962,Dallas Stars,19981999,Western,Pacific,82,51,19,0,114,236,168,68
963,Phoenix Coyotes,19981999,Western,Pacific,82,39,31,0,90,205,197,8
964,Anaheim Ducks,19981999,Western,Pacific,82,35,34,0,83,215,206,9
965,San Jose Sharks,19981999,Western,Pacific,82,31,33,0,80,196,191,5
966,Los Angeles Kings,19981999,Western,Pacific,82,32,45,0,69,189,222,-33
967,Philadelphia Flyers,19992000,Eastern,Atlantic,82,45,22,3,105,237,179,58
968,New Jersey Devils,19992000,Eastern,Atlantic,82,45,24,5,103,251,203,48
969,Pittsburgh Penguins,19992000,Eastern,Atlantic,82,37,31,6,88,241,236,5
970,New York Rangers,19992000,Eastern,Atlantic,82,29,38,3,73,218,246,-28
971,New York Islanders,19992000,Eastern,Atlantic,82,24,48,1,58,194,275,-81
972,Toronto Maple Leafs,19992000,Eastern,Northeast,82,45,27,3,100,246,222,24
973,Ottawa Senators,19992000,Eastern,Northeast,82,41,28,2,95,244,210,34
974,Buffalo Sabres,19992000,Eastern,Northeast,82,35,32,4,85,213,204,9
975,Montréal Canadiens,19992000,Eastern,Northeast,82,35,34,4,83,196,194,2
976,Boston Bruins,19992000,Eastern,Northeast,82,24,33,6,73,210,248,-38
977,Washington Capitals,19992000,Eastern,Southeast,82,44,24,2,102,227,194,33
978,Florida Panthers,19992000,Eastern,Southeast,82,43,27,6,98,244,209,35
979,Carolina Hurricanes,19992000,Eastern,Southeast,82,37,35,0,84,217,216,1
980,Tampa Bay Lightning,19992000,Eastern,Southeast,82,19,47,7,54,204,310,-106
981,Atlanta Thrashers,19992000,Eastern,Southeast,82,14,57,4,39,170,313,-143
982,St. Louis Blues,19992000,Western,Central,82,51,19,1,114,248,165,83
983,Detroit Red Wings,19992000,Western,Central,82,48,22,2,108,278,210,68
984,Chicago Blackhawks,19992000,Western,Central,82,33,37,2,78,242,245,-3
985,Nashville Predators,19992000,Western,Central,82,28,40,7,70,199,240,-41
986,Colorado Avalanche,19992000,Western,Northwest,82,42,28,1,96,233,201,32
987,Edmonton Oilers,19992000,Western,Northwest,82,32,26,8,88,226,212,14
988,Vancouver Canucks,19992000,Western,Northwest,82,30,28,9,84,227,237,-10
989,Calgary Flames,19992000,Western,Northwest,82,31,36,5,77,211,256,-45
990,Dallas Stars,19992000,Western,Pacific,82,43,23,6,102,211,184,27
991,Los Angeles Kings,19992000,Western,Pacific,82,39,27,4,94,245,228,17
992,Phoenix Coyotes,19992000,Western,Pacific,82,39,31,4,90,232,228,4
993,San Jose Sharks,19992000,Western,Pacific,82,35,30,7,87,225,214,11
994,Anaheim Ducks,19992000,Western,Pacific,82,34,33,3,83,217,227,-10
995,New Jersey Devils,20002001,Eastern,Atlantic,82,48,19,3,111,295,195,100
996,Philadelphia Flyers,20002001,Eastern,Atlantic,82,43,25,3,100,240,207,33
997,Pittsburgh Penguins,20002001,Eastern,Atlantic,82,42,28,3,96,281,256,25
998,New York Rangers,20002001,Eastern,Atlantic,82,33,43,1,72,250,290,-40
999,New York Islanders,20002001,Eastern,Atlantic,82,21,51,3,52,185,268,-83
1000,Ottawa Senators,20002001,Eastern,Northeast,82,48,21,4,109,274,205,69
1001,Buffalo Sabres,20002001,Eastern,Northeast,82,46,30,1,98,218,184,34
1002,Toronto Maple Leafs,20002001,Eastern,Northeast,82,37,29,5,90,232,207,25
1003,Boston Bruins,20002001,Eastern,Northeast,82,36,30,8,88,227,249,-22
1004,Montréal Canadiens,20002001,Eastern,Northeast,82,28,40,6,70,206,232,-26
1005,Washington Capitals,20002001,Eastern,Southeast,82,41,27,4,96,233,211,22
1006,Carolina Hurricanes,20002001,Eastern,Southeast,82,38,32,3,88,212,225,-13
1007,Florida Panthers,20002001,Eastern,Southeast,82,22,38,9,66,200,246,-46
1008,Atlanta Thrashers,20002001,Eastern,Southeast,82,23,45,2,60,211,289,-78
1009,Tampa Bay Lightning,20002001,Eastern,Southeast,82,24,47,5,59,201,280,-79
1010,Detroit Red Wings,20002001,Western,Central,82,49,20,4,111,253,202,51
1011,St. Louis Blues,20002001,Western,Central,82,43,22,5,103,249,195,54
1012,Nashville Predators,20002001,Western,Central,82,34,36,3,80,186,200,-14
1013,Chicago Blackhawks,20002001,Western,Central,82,29,40,5,71,210,246,-36
1014,Columbus Blue Jackets,20002001,Western,Central,82,28,39,6,71,190,233,-43
1015,Colorado Avalanche,20002001,Western,Northwest,82,52,16,4,118,270,192,78
1016,Edmonton Oilers,20002001,Western,Northwest,82,39,28,3,93,243,222,21
1017,Vancouver Canucks,20002001,Western,Northwest,82,36,28,7,90,239,238,1
1018,Calgary Flames,20002001,Western,Northwest,82,27,36,4,73,197,236,-39
1019,Minnesota Wild,20002001,Western,Northwest,82,25,39,5,68,168,210,-42
1020,Dallas Stars,20002001,Western,Pacific,82,48,24,2,106,241,187,54
1021,San Jose Sharks,20002001,Western,Pacific,82,40,27,3,95,217,192,25
1022,Los Angeles Kings,20002001,Western,Pacific,82,38,28,3,92,252,228,24
1023,Phoenix Coyotes,20002001,Western,Pacific,82,35,27,3,90,214,212,2
1024,Anaheim Ducks,20002001,Western,Pacific,82,25,41,5,66,188,245,-57
1025,Philadelphia Flyers,20012002,Eastern,Atlantic,82,42,27,3,97,234,192,42
1026,New York Islanders,20012002,Eastern,Atlantic,82,42,28,4,96,239,220,19
1027,New Jersey Devils,20012002,Eastern,Atlantic,82,41,28,4,95,205,187,18
1028,New York Rangers,20012002,Eastern,Atlantic,82,36,38,4,80,227,258,-31
1029,Pittsburgh Penguins,20012002,Eastern,Atlantic,82,28,41,5,69,198,249,-51
1030,Boston Bruins,20012002,Eastern,Northeast,82,43,24,9,101,236,201,35
1031,Toronto Maple Leafs,20012002,Eastern,Northeast,82,43,25,4,100,249,207,42
1032,Ottawa Senators,20012002,Eastern,Northeast,82,39,27,7,94,243,208,35
1033,Montréal Canadiens,20012002,Eastern,Northeast,82,36,31,3,87,207,209,-2
1034,Buffalo Sabres,20012002,Eastern,Northeast,82,35,35,1,82,213,200,13
1035,Carolina Hurricanes,20012002,Eastern,Southeast,82,35,26,5,91,217,217,0
1036,Washington Capitals,20012002,Eastern,Southeast,82,36,33,2,85,228,240,-12
1037,Tampa Bay Lightning,20012002,Eastern,Southeast,82,27,40,4,69,178,219,-41
1038,Florida Panthers,20012002,Eastern,Southeast,82,22,44,6,60,180,250,-70
1039,Atlanta Thrashers,20012002,Eastern,Southeast,82,19,47,5,54,187,288,-101
1040,Detroit Red Wings,20012002,Western,Central,82,51,17,4,116,251,187,64
